ZipCode,City,MixedCity,StateCode,StateFIPS,County,MixedCounty,CountyFIPS,Latitude,Longitude,GMT,DST
08882,SOUTH RIVER,South River,NJ,34,MIDDLESEX,Middlesex,023,40.446696,-74.378658,5,Y
08884,SPOTSWOOD,Spotswood,NJ,34,MIDDLESEX,Middlesex,023,40.394237,-74.39003,5,Y
08885,STANTON,Stanton,NJ,34,HUNTERDON,Hunterdon,019,40.5751,-74.8382,5,Y
08886,STEWARTSVILLE,Stewartsville,NJ,34,WARREN,Warren,041,40.693555,-75.110315,5,Y
08887,THREE BRIDGES,Three Bridges,NJ,34,HUNTERDON,Hunterdon,019,40.527424,-74.785566,5,Y
08888,WHITEHOUSE,Whitehouse,NJ,34,HUNTERDON,Hunterdon,019,40.6184,-74.7444,5,Y
08906,NEW BRUNSWICK,New Brunswick,NJ,34,MIDDLESEX,Middlesex,023,40.4894,-74.4494,5,Y
08933,NEW BRUNSWICK,New Brunswick,NJ,34,MIDDLESEX,Middlesex,023,40.4863,-74.4525,5,Y
08989,NEW BRUNSWICK,New Brunswick,NJ,34,MIDDLESEX,Middlesex,023,40.4863,-74.4525,5,Y
09002,APO,Apo,AE,,,,,0,0,5,Y
09003,APO,Apo,AE,,,,,0,0,0,Y
09004,APO,Apo,AE,,,,,0,0,0,Y
09005,APO,Apo,AE,,,,,0,0,0,Y
09006,APO,Apo,AE,,,,,0,0,0,Y
09007,APO,Apo,AE,,,,,0,0,0,Y
09008,APO,Apo,AE,,,,,0,0,0,Y
09009,APO,Apo,AE,,,,,0,0,0,Y
09010,APO,Apo,AE,,,,,0,0,0,Y
09011,APO,Apo,AE,,,,,0,0,0,Y
09012,APO,Apo,AE,,,,,0,0,0,Y
09013,APO,Apo,AE,,,,,0,0,0,Y
09014,APO,Apo,AE,,,,,0,0,0,Y
09020,APO,Apo,AE,,,,,0,0,0,Y
09021,APO,Apo,AE,,,,,0,0,0,Y
09028,APO,Apo,AE,,,,,0,0,0,Y
09033,APO,Apo,AE,,,,,0,0,0,Y
09034,APO,Apo,AE,,,,,0,0,0,Y
09038,APO,Apo,AE,,,,,0,0,0,Y
09042,APO,Apo,AE,,,,,0,0,0,Y
09046,APO,Apo,AE,,,,,0,0,0,Y
09049,APO,Apo,AE,,,,,0,0,0,Y
09051,APO,Apo,AE,,,,,0,0,0,Y
09053,APO,Apo,AE,,,,,0,0,0,Y
09054,APO,Apo,AE,,,,,0,0,0,Y
09055,APO,Apo,AE,,,,,0,0,0,Y
09058,APO,Apo,AE,,,,,0,0,0,Y
09059,APO,Apo,AE,,,,,0,0,0,Y
09060,APO,Apo,AE,,,,,0,0,0,Y
09063,APO,Apo,AE,,,,,0,0,0,Y
09067,APO,Apo,AE,,,,,0,0,0,Y
09068,APO,Apo,AE,,,,,0,0,0,Y
09069,APO,Apo,AE,,,,,0,0,0,Y
09075,APO,Apo,AE,,,,,0,0,0,Y
09079,APO,Apo,AE,,,,,0,0,0,Y
09136,APO,Apo,AE,,,,,0,0,0,Y
09137,APO,Apo,AE,,,,,0,0,0,Y
09138,APO,Apo,AE,,,,,0,0,0,Y
09139,APO,Apo,AE,,,,,0,0,0,Y
09140,APO,Apo,AE,,,,,0,0,0,Y
09142,APO,Apo,AE,,,,,0,0,0,Y
09143,APO,Apo,AE,,,,,0,0,0,Y
09154,APO,Apo,AE,,,,,0,0,0,Y
09172,APO,Apo,AE,,,,,0,0,0,Y
09173,APO,Apo,AE,,,,,0,0,0,Y
09177,APO,Apo,AE,,,,,0,0,0,Y
09180,APO,Apo,AE,,,,,0,0,0,Y
09186,APO,Apo,AE,,,,,0,0,0,Y
09201,APO,Apo,AE,,,,,0,0,0,Y
09211,APO,Apo,AE,,,,,0,0,0,Y
09213,DPO,DPO,AE,,,,,0,0,0,Y
09214,APO,Apo,AE,,,,,0,0,0,Y
09226,APO,Apo,AE,,,,,0,0,0,Y
09227,APO,Apo,AE,,,,,0,0,0,Y
09229,APO,Apo,AE,,,,,0,0,0,Y
09237,APO,Apo,AE,,,,,0,0,0,Y
09245,APO,Apo,AE,,,,,0,0,0,Y
09250,APO,Apo,AE,,,,,0,0,0,Y
09261,APO,Apo,AE,,,,,0,0,0,Y
09263,APO,Apo,AE,,,,,0,0,0,Y
09264,APO,Apo,AE,,,,,0,0,0,Y
09265,DPO,DPO,AE,,,,,0,0,0,Y
09267,APO,Apo,AE,,,,,0,0,0,Y
09301,APO,Apo,AE,,,,,0,0,0,Y
09302,APO,Apo,AE,,,,,0,0,0,Y
09304,APO,Apo,AE,,,,,0,0,0,Y
09305,APO,Apo,AE,,,,,0,0,0,Y
09306,APO,Apo,AE,,,,,0,0,0,Y
09307,APO,Apo,AE,,,,,0,0,0,Y
09308,APO,Apo,AE,,,,,0,0,0,Y
09309,APO,Apo,AE,,,,,0,0,0,Y
09310,APO,Apo,AE,,,,,0,0,0,Y
09311,APO,Apo,AE,,,,,0,0,0,Y
09312,APO,Apo,AE,,,,,0,0,0,Y
09313,APO,Apo,AE,,,,,0,0,0,Y
09314,APO,Apo,AE,,,,,0,0,0,Y
09315,APO,Apo,AE,,,,,0,0,0,Y
09316,APO,Apo,AE,,,,,0,0,0,Y
09317,APO,Apo,AE,,,,,0,0,0,Y
09318,APO,Apo,AE,,,,,0,0,0,Y
09320,APO,Apo,AE,,,,,0,0,0,Y
09321,APO,Apo,AE,,,,,0,0,0,Y
09327,APO,Apo,AE,,,,,0,0,0,Y
09328,APO,Apo,AE,,,,,0,0,0,Y
09330,APO,Apo,AE,,,,,0,0,0,Y
09331,APO,Apo,AE,,,,,0,0,0,Y
09332,APO,Apo,AE,,,,,0,0,0,Y
09333,APO,Apo,AE,,,,,0,0,0,Y
09334,APO,Apo,AE,,,,,0,0,0,Y
09336,APO,Apo,AE,,,,,0,0,0,Y
09337,APO,Apo,AE,,,,,0,0,0,Y
09338,APO,Apo,AE,,,,,0,0,0,Y
09339,APO,Apo,AE,,,,,0,0,0,Y
09340,APO,Apo,AE,,,,,0,0,0,Y
09342,APO,Apo,AE,,,,,0,0,0,Y
09343,APO,Apo,AE,,,,,0,0,0,Y
09344,APO,Apo,AE,,,,,0,0,0,Y
09347,APO,Apo,AE,,,,,0,0,0,Y
09080,APO,Apo,AE,,,,,0,0,0,Y
09081,APO,Apo,AE,,,,,0,0,0,Y
09086,APO,Apo,AE,,,,,0,0,0,Y
09088,APO,Apo,AE,,,,,0,0,0,Y
09090,APO,Apo,AE,,,,,0,0,0,Y
09092,APO,Apo,AE,,,,,0,0,0,Y
09094,APO,Apo,AE,,,,,0,0,0,Y
09095,APO,Apo,AE,,,,,0,0,0,Y
09096,APO,Apo,AE,,,,,0,0,0,Y
09099,APO,Apo,AE,,,,,0,0,0,Y
09100,APO,Apo,AE,,,,,0,0,0,Y
09102,APO,Apo,AE,,,,,0,0,0,Y
09103,APO,Apo,AE,,,,,0,0,0,Y
09104,APO,Apo,AE,,,,,0,0,0,Y
09107,APO,Apo,AE,,,,,0,0,0,Y
09112,APO,Apo,AE,,,,,0,0,0,Y
09114,APO,Apo,AE,,,,,0,0,0,Y
09123,APO,Apo,AE,,,,,0,0,0,Y
09126,APO,Apo,AE,,,,,0,0,0,Y
09128,APO,Apo,AE,,,,,0,0,0,Y
09131,APO,Apo,AE,,,,,0,0,0,Y
09348,APO,Apo,AE,,,,,0,0,0,Y
09350,APO,Apo,AE,,,,,0,0,0,Y
09351,APO,Apo,AE,,,,,0,0,0,Y
09352,APO,Apo,AE,,,,,0,0,0,Y
09353,APO,Apo,AE,,,,,0,0,0,Y
09354,APO,Apo,AE,,,,,0,0,0,Y
09355,APO,Apo,AE,,,,,0,0,0,Y
09356,APO,Apo,AE,,,,,0,0,0,Y
09357,APO,Apo,AE,,,,,0,0,0,Y
09358,FPO,FPO,AE,,,,,0,0,0,Y
09359,APO,Apo,AE,,,,,0,0,0,Y
09360,APO,Apo,AE,,,,,0,0,0,Y
09361,APO,Apo,AE,,,,,0,0,0,Y
09362,APO,Apo,AE,,,,,0,0,0,Y
09363,FPO,FPO,AE,,,,,0,0,0,Y
09364,APO,Apo,AE,,,,,0,0,0,Y
09365,APO,Apo,AE,,,,,0,0,0,Y
09366,APO,Apo,AE,,,,,0,0,0,Y
09368,APO,Apo,AE,,,,,0,0,0,Y
09369,FPO,FPO,AE,,,,,0,0,0,Y
09447,APO,Apo,AE,,,,,0,0,0,Y
09454,APO,Apo,AE,,,,,0,0,0,Y
09456,APO,Apo,AE,,,,,0,0,0,Y
09459,APO,Apo,AE,,,,,0,0,0,Y
09461,APO,Apo,AE,,,,,0,0,0,Y
09463,APO,Apo,AE,,,,,0,0,0,Y
09464,APO,Apo,AE,,,,,0,0,0,Y
09468,APO,Apo,AE,,,,,0,0,0,Y
09469,APO,Apo,AE,,,,,0,0,0,Y
09470,APO,Apo,AE,,,,,0,0,0,Y
09494,APO,Apo,AE,,,,,0,0,0,Y
09496,APO,Apo,AE,,,,,0,0,0,Y
09498,DPO,DPO,AE,,,,,0,0,0,Y
09501,FPO,FPO,AE,,,,,0,0,0,Y
09502,FPO,FPO,AE,,,,,0,0,0,Y
09503,FPO,FPO,AE,,,,,0,0,0,Y
09504,FPO,FPO,AE,,,,,0,0,0,Y
09505,FPO,FPO,AE,,,,,0,0,0,Y
09506,FPO,FPO,AE,,,,,0,0,0,Y
09507,FPO,FPO,AE,,,,,0,0,0,Y
09508,FPO,FPO,AE,,,,,0,0,0,Y
09509,FPO,FPO,AE,,,,,0,0,0,Y
09510,FPO,FPO,AE,,,,,0,0,0,Y
09511,FPO,FPO,AE,,,,,0,0,0,Y
09513,FPO,FPO,AE,,,,,0,0,0,Y
09517,FPO,FPO,AE,,,,,0,0,0,Y
09524,FPO,FPO,AE,,,,,0,0,0,Y
09532,FPO,FPO,AE,,,,,0,0,0,Y
09534,FPO,FPO,AE,,,,,0,0,0,Y
09543,FPO,FPO,AE,,,,,0,0,0,Y
09545,FPO,FPO,AE,,,,,0,0,0,Y
09549,FPO,FPO,AE,,,,,0,0,0,Y
09550,FPO,FPO,AE,,,,,0,0,0,Y
09554,FPO,FPO,AE,,,,,0,0,0,Y
09556,FPO,FPO,AE,,,,,0,0,0,Y
09557,FPO,FPO,AE,,,,,0,0,0,Y
09564,FPO,FPO,AE,,,,,0,0,0,Y
09565,FPO,FPO,AE,,,,,0,0,0,Y
09566,FPO,FPO,AE,,,,,0,0,0,Y
09567,FPO,FPO,AE,,,,,0,0,0,Y
09568,FPO,FPO,AE,,,,,0,0,0,Y
09569,FPO,FPO,AE,,,,,0,0,0,Y
09603,APO,Apo,AE,,,,,0,0,0,Y
09604,APO,Apo,AE,,,,,0,0,0,Y
09605,APO,Apo,AE,,,,,0,0,0,Y
09606,APO,Apo,AE,,,,,0,0,0,Y
09607,APO,Apo,AE,,,,,0,0,0,Y
09608,FPO,FPO,AE,,,,,0,0,0,Y
09609,FPO,FPO,AE,,,,,0,0,0,Y
09610,APO,Apo,AE,,,,,0,0,0,Y
09613,APO,Apo,AE,,,,,0,0,0,Y
09617,APO,Apo,AE,,,,,0,0,0,Y
09618,FPO,FPO,AE,,,,,0,0,0,Y
09620,FPO,FPO,AE,,,,,0,0,0,Y
09621,FPO,FPO,AE,,,,,0,0,0,Y
09622,FPO,FPO,AE,,,,,0,0,0,Y
09623,FPO,FPO,AE,,,,,0,0,0,Y
09624,DPO,DPO,AE,,,,,0,0,0,Y
09625,FPO,FPO,AE,,,,,0,0,0,Y
09626,FPO,FPO,AE,,,,,0,0,0,Y
09627,FPO,FPO,AE,,,,,0,0,0,Y
09630,APO,Apo,AE,,,,,0,0,0,Y
09631,FPO,FPO,AE,,,,,0,0,0,Y
09715,DPO,DPO,AE,,,,,0,0,0,Y
09716,DPO,DPO,AE,,,,,0,0,0,Y
09717,APO,Apo,AE,,,,,0,0,0,Y
09718,DPO,DPO,AE,,,,,0,0,0,Y
09719,APO,Apo,AE,,,,,0,0,0,Y
09720,APO,Apo,AE,,,,,0,0,0,Y
09721,DPO,DPO,AE,,,,,0,0,0,Y
09722,APO,Apo,AE,,,,,0,0,0,Y
09723,DPO,DPO,AE,,,,,0,0,0,Y
09724,APO,Apo,AE,,,,,0,0,0,Y
09726,DPO,DPO,AE,,,,,0,0,0,Y
09727,DPO,DPO,AE,,,,,0,0,0,Y
09728,DPO,DPO,AE,,,,,0,0,0,Y
09729,FPO,FPO,AE,,,,,0,0,0,Y
09730,DPO,DPO,AE,,,,,0,0,0,Y
09731,DPO,DPO,AE,,,,,0,0,0,Y
09732,APO,Apo,AE,,,,,0,0,0,Y
09733,FPO,FPO,AE,,,,,0,0,0,Y
09734,DPO,DPO,AE,,,,,0,0,0,Y
09735,APO,Apo,AE,,,,,0,0,0,Y
09736,DPO,DPO,AE,,,,,0,0,0,Y
09737,DPO,DPO,AE,,,,,0,0,0,Y
09738,DPO,DPO,AE,,,,,0,0,0,Y
09739,DPO,DPO,AE,,,,,0,0,0,Y
09741,DPO,DPO,AE,,,,,0,0,0,Y
09742,DPO,DPO,AE,,,,,0,0,0,Y
09743,APO,Apo,AE,,,,,0,0,0,Y
09744,DPO,DPO,AE,,,,,0,0,0,Y
09745,APO,Apo,AE,,,,,0,0,0,Y
09746,APO,Apo,AE,,,,,0,0,0,Y
09747,FPO,FPO,AE,,,,,0,0,0,Y
09748,DPO,DPO,AE,,,,,0,0,0,Y
09749,APO,Apo,AE,,,,,0,0,0,Y
09750,DPO,DPO,AE,,,,,0,0,0,Y
09751,APO,Apo,AE,,,,,0,0,0,Y
09752,APO,Apo,AE,,,,,0,0,0,Y
09754,APO,Apo,AE,,,,,0,0,0,Y
09755,APO,Apo,AE,,,,,0,0,0,Y
09756,APO,Apo,AE,,,,,0,0,0,Y
09757,APO,Apo,AE,,,,,0,0,0,Y
09758,DPO,DPO,AE,,,,,0,0,0,Y
09759,DPO,DPO,AE,,,,,0,0,0,Y
09762,DPO,DPO,AE,,,,,0,0,0,Y
09769,DPO,DPO,AE,,,,,0,0,0,Y
09777,DPO,DPO,AE,,,,,0,0,0,Y
09780,APO,Apo,AE,,,,,0,0,0,Y
09798,APO,Apo,AE,,,,,0,0,0,Y
09801,APO,Apo,AE,,,,,0,0,0,Y
09803,APO,Apo,AE,,,,,0,0,0,Y
09804,APO,Apo,AE,,,,,0,0,0,Y
09805,FPO,FPO,AE,,,,,0,0,0,Y
09806,DPO,DPO,AE,,,,,0,0,0,Y
09807,DPO,DPO,AE,,,,,0,0,0,Y
09808,APO,Apo,AE,,,,,0,0,0,Y
09809,FPO,FPO,AE,,,,,0,0,0,Y
09810,APO,Apo,AE,,,,,0,0,0,Y
09811,DPO,DPO,AE,,,,,0,0,0,Y
09812,DPO,DPO,AE,,,,,0,0,0,Y
09813,DPO,DPO,AE,,,,,0,0,0,Y
09814,DPO,DPO,AE,,,,,0,0,0,Y
09815,APO,Apo,AE,,,,,0,0,0,Y
09370,APO,Apo,AE,,,,,0,0,0,Y
09371,APO,Apo,AE,,,,,0,0,0,Y
09372,FPO,FPO,AE,,,,,0,0,0,Y
09373,FPO,FPO,AE,,,,,0,0,0,Y
09374,APO,Apo,AE,,,,,0,0,0,Y
09375,APO,Apo,AE,,,,,0,0,0,Y
09376,FPO,FPO,AE,,,,,0,0,0,Y
09377,FPO,FPO,AE,,,,,0,0,0,Y
09378,APO,Apo,AE,,,,,0,0,0,Y
09380,APO,Apo,AE,,,,,0,0,0,Y
09382,APO,Apo,AE,,,,,0,0,0,Y
09383,APO,Apo,AE,,,,,0,0,0,Y
09384,APO,Apo,AE,,,,,0,0,0,Y
09387,APO,Apo,AE,,,,,0,0,0,Y
09391,APO,Apo,AE,,,,,0,0,0,Y
09393,APO,Apo,AE,,,,,0,0,0,Y
09396,APO,Apo,AE,,,,,0,0,0,Y
09399,APO,Apo,AE,,,,,0,0,0,Y
09402,FPO,FPO,AE,,,,,0,0,0,Y
09403,APO,Apo,AE,,,,,0,0,0,Y
09421,APO,Apo,AE,,,,,0,0,0,Y
09570,FPO,FPO,AE,,,,,0,0,0,Y
09573,FPO,FPO,AE,,,,,0,0,0,Y
09574,FPO,FPO,AE,,,,,0,0,0,Y
09575,FPO,FPO,AE,,,,,0,0,0,Y
09576,FPO,FPO,AE,,,,,0,0,0,Y
09577,FPO,FPO,AE,,,,,0,0,0,Y
09578,FPO,FPO,AE,,,,,0,0,0,Y
09579,FPO,FPO,AE,,,,,0,0,0,Y
09581,FPO,FPO,AE,,,,,0,0,0,Y
09582,FPO,FPO,AE,,,,,0,0,0,Y
09586,FPO,FPO,AE,,,,,0,0,0,Y
09587,FPO,FPO,AE,,,,,0,0,0,Y
09588,FPO,FPO,AE,,,,,0,0,0,Y
09589,FPO,FPO,AE,,,,,0,0,0,Y
09590,FPO,FPO,AE,,,,,0,0,0,Y
09591,FPO,FPO,AE,,,,,0,0,0,Y
09593,FPO,FPO,AE,,,,,0,0,0,Y
09594,FPO,FPO,AE,,,,,0,0,0,Y
09596,FPO,FPO,AE,,,,,0,0,0,Y
09599,FPO,FPO,AE,,,,,0,0,0,Y
09602,APO,Apo,AE,,,,,0,0,0,Y
09633,APO,Apo,AE,,,,,0,0,0,Y
09636,FPO,FPO,AE,,,,,0,0,0,Y
09642,DPO,DPO,AE,,,,,0,0,0,Y
09643,APO,Apo,AE,,,,,0,0,0,Y
09645,FPO,FPO,AE,,,,,0,0,0,Y
09647,APO,Apo,AE,,,,,0,0,0,Y
09648,FPO,FPO,AE,,,,,0,0,0,Y
09649,FPO,FPO,AE,,,,,0,0,0,Y
09701,DPO,DPO,AE,,,,,0,0,0,Y
09702,APO,Apo,AE,,,,,0,0,0,Y
09703,APO,Apo,AE,,,,,0,0,0,Y
09704,APO,Apo,AE,,,,,0,0,0,Y
09705,APO,Apo,AE,,,,,0,0,0,Y
09706,APO,Apo,AE,,,,,0,0,0,Y
09707,DPO,DPO,AE,,,,,0,0,0,Y
09708,APO,Apo,AE,,,,,0,0,0,Y
09709,APO,Apo,AE,,,,,0,0,0,Y
09710,DPO,DPO,AE,,,,,0,0,0,Y
09711,APO,Apo,AE,,,,,0,0,0,Y
09713,APO,Apo,AE,,,,,0,0,0,Y
09714,APO,Apo,AE,,,,,0,0,0,Y
09816,DPO,DPO,AE,,,,,0,0,0,Y
09817,DPO,DPO,AE,,,,,0,0,0,Y
09818,APO,Apo,AE,,,,,0,0,0,Y
09819,APO,Apo,AE,,,,,0,0,0,Y
09820,DPO,DPO,AE,,,,,0,0,0,Y
09821,APO,Apo,AE,,,,,0,0,0,Y
09822,APO,Apo,AE,,,,,0,0,0,Y
09823,DPO,DPO,AE,,,,,0,0,0,Y
09824,APO,Apo,AE,,,,,0,0,0,Y
09825,DPO,DPO,AE,,,,,0,0,0,Y
09827,DPO,DPO,AE,,,,,0,0,0,Y
09828,DPO,DPO,AE,,,,,0,0,0,Y
09829,APO,Apo,AE,,,,,0,0,0,Y
09830,DPO,DPO,AE,,,,,0,0,0,Y
09831,DPO,DPO,AE,,,,,0,0,0,Y
09832,APO,Apo,AE,,,,,0,0,0,Y
09833,APO,Apo,AE,,,,,0,0,0,Y
09834,FPO,FPO,AE,,,,,0,0,0,Y
09835,FPO,FPO,AE,,,,,0,0,0,Y
09836,DPO,DPO,AE,,,,,0,0,0,Y
09898,APO,Apo,AE,,,,,0,0,0,Y
10001,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7508,-73.996122,5,Y
10002,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.722296,-73.985506,5,Y
10008,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7144,-74.0065,5,Y
10009,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.72698,-73.980115,5,Y
10010,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.738634,-73.982937,5,Y
10011,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.74406,-74.004592,5,Y
10012,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.725568,-73.998208,5,Y
10013,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.720921,-74.008878,5,Y
10014,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.734332,-74.010112,5,Y
10016,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.744594,-73.978088,5,Y
10017,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.752516,-73.973072,5,Y
10018,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.755256,-73.996684,5,Y
10019,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.767192,-73.99181,5,Y
10020,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.758908,-73.97902,5,Y
10021,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.769831,-73.958514,5,Y
10022,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.758346,-73.967997,5,Y
09837,FPO,FPO,AE,,,,,0,0,0,Y
09838,FPO,FPO,AE,,,,,0,0,0,Y
09839,APO,Apo,AE,,,,,0,0,0,Y
09840,FPO,FPO,AE,,,,,0,0,0,Y
09841,APO,Apo,AE,,,,,0,0,0,Y
09842,DPO,DPO,AE,,,,,0,0,0,Y
09843,DPO,DPO,AE,,,,,0,0,0,Y
09844,FPO,FPO,AE,,,,,0,0,0,Y
09852,APO,Apo,AE,,,,,0,0,0,Y
09853,APO,Apo,AE,,,,,0,0,0,Y
09855,APO,Apo,AE,,,,,0,0,0,Y
09858,APO,Apo,AE,,,,,0,0,0,Y
09859,FPO,FPO,AE,,,,,0,0,0,Y
09865,FPO,FPO,AE,,,,,0,0,0,Y
09868,APO,Apo,AE,,,,,0,0,0,Y
09870,DPO,DPO,AE,,,,,0,0,0,Y
09880,DPO,DPO,AE,,,,,0,0,0,Y
09890,APO,Apo,AE,,,,,0,0,0,Y
09892,DPO,DPO,AE,,,,,0,0,0,Y
10003,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.731392,-73.9884,5,Y
10004,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.695383,-74.026525,5,Y
10005,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.706172,-74.008596,5,Y
10006,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.707932,-74.013335,5,Y
10007,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.714216,-74.008168,5,Y
10023,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.773726,-73.980067,5,Y
10024,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.797364,-73.97785,5,Y
10025,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.798345,-73.963158,5,Y
10026,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.80405,-73.952833,5,Y
10027,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.812908,-73.953194,5,Y
10028,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.776127,-73.952597,5,Y
10029,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.791708,-73.943319,5,Y
10030,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.818433,-73.942274,5,Y
10031,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.826904,-73.949593,5,Y
10036,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.759477,-73.989871,5,Y
10037,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.813732,-73.938243,5,Y
10038,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.708786,-74.003216,5,Y
10039,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.82799,-73.938908,5,Y
10040,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.85694,-73.928491,5,Y
10041,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.703119,-74.010022,5,Y
10043,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7143,-74.0067,5,Y
10044,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.761173,-73.950806,5,Y
10045,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7106,-74.0156,5,Y
10046,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7143,-74.0067,5,Y
10055,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7579,-73.9743,5,Y
10060,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7431,-73.9915,5,Y
10065,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.764253,-73.962466,5,Y
10069,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.775925,-73.990202,5,Y
10072,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7143,-74.0067,5,Y
10075,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.77355,-73.955621,5,Y
10079,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7143,-74.0067,5,Y
10080,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7143,-74.0067,5,Y
10081,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7143,-74.0067,5,Y
10082,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7143,-74.0067,5,Y
10087,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7143,-74.0067,5,Y
10090,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7108,-74.0001,5,Y
10094,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7143,-74.0067,5,Y
10095,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7288,-73.9998,5,Y
10096,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7143,-74.0067,5,Y
10098,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7416,-73.9925,5,Y
10099,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7447,-73.9913,5,Y
10101,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7143,-74.0067,5,Y
10102,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7143,-74.0067,5,Y
10103,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.760912,-73.977862,5,Y
10032,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.83479,-73.949315,5,Y
10033,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.858549,-73.93955,5,Y
10034,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.870285,-73.924245,5,Y
10035,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.795273,-73.930107,5,Y
10104,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7611,-73.9777,5,Y
10105,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7644,-73.978,5,Y
10106,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7668,-73.9822,5,Y
10107,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7659,-73.9814,5,Y
10108,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7143,-74.0067,5,Y
10109,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7143,-74.0067,5,Y
10110,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7414,-73.9903,5,Y
10111,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.759224,-73.977762,5,Y
10118,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7486,-73.9904,5,Y
10119,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.750533,-73.993087,5,Y
10120,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7487,-73.9862,5,Y
10121,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7509,-73.9935,5,Y
10122,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.749,-73.9885,5,Y
10123,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7516,-73.9899,5,Y
10131,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7143,-74.0067,5,Y
10132,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7143,-74.0067,5,Y
10133,NEW YORK,New York,NY,36,NEW YORK,New York,061,40.7143,-74.0067,5,Y
